datetime,low,high,open,close,volumefrom,volumeto
2015-09-21,0.00012,0.000145,0.00013,0.0001287,6841969.3,900.62
2015-09-22,0.0001205,0.000131,0.0001287,0.0001253,8134377.76,1034.04
2015-09-23,0.0001232,0.0001273,0.0001253,0.0001269,8383894.94,1054.12
2015-09-24,0.0001202,0.0001269,0.0001269,0.000122,9556673.56,1175.78
2015-09-25,0.000122,0.0001263,0.000122,0.0001224,8838661.06,1103.66
2015-09-26,0.0001213,0.0001261,0.0001224,0.0001258,10249971.44,1265.74
2015-09-27,0.0001215,0.0001266,0.0001258,0.0001219,10100759.49,1251.52
2015-09-28,0.000121,0.0001258,0.0001219,0.0001249,9239674.34,1144.35
2015-09-29,0.0001212,0.0001249,0.0001249,0.0001239,10540844.41,1300.57
2015-09-30,0.0001216,0.0001246,0.0001239,0.0001246,9224607.78,1138.22
2015-10-01,0.0001218,0.0001246,0.0001246,0.0001225,9914321.49,1228.05
2015-10-02,0.000121,0.0001244,0.0001225,0.0001213,8274890.38,1018.18
2015-10-03,0.0001213,0.0001243,0.0001213,0.0001243,9688969.46,1193.08
2015-10-04,0.00012,0.0001243,0.0001243,0.0001238,17047189.76,2101.18
2015-10-05,0.0001202,0.0001238,0.0001238,0.0001202,9366965.42,1131.31
2015-10-06,0.0001202,0.000124,0.0001202,0.0001204,4082881.54,500.33
2015-10-07,0.0001201,0.0001236,0.0001204,0.0001235,10194351.59,1239.48
2015-10-08,0.0001203,0.0001236,0.0001235,0.0001228,9909183.0,1208.07
2015-10-09,0.0001152,0.0001229,0.0001228,0.0001176,12352111.94,1473.65
2015-10-10,0.0001176,0.0001225,0.0001176,0.000118,11118875.02,1329.28
2015-10-11,0.0001179,0.000131,0.000118,0.0001239,9164194.19,1115.8
2015-10-12,0.0001193,0.0001267,0.0001239,0.0001258,9956797.53,1221.36
2015-10-13,0.0001177,0.000131,0.0001258,0.0001227,10193100.97,1260.57
2015-10-14,0.0001208,0.000131,0.0001227,0.0001246,11623609.72,1441.68
2015-10-15,0.000119,0.0001292,0.0001246,0.0001239,10078264.56,1244.89
2015-10-16,0.0001182,0.0001241,0.0001239,0.0001219,9501076.08,1155.1
2015-10-17,0.000118,0.000123,0.0001219,0.0001216,12702698.56,1528.89
2015-10-18,0.0001181,0.0001217,0.0001216,0.0001207,11650881.33,1408.72
2015-10-19,0.0001181,0.0001207,0.0001207,0.0001202,10357422.77,1246.75
2015-10-20,0.0001181,0.000121,0.0001202,0.0001209,9465061.02,1135.65
2015-10-21,0.000116,0.0001209,0.0001209,0.00012,10531838.0,1256.19
2015-10-22,0.000116,0.0001208,0.00012,0.0001167,10794031.0,1287.37
2015-10-23,0.0001103,0.0001192,0.0001167,0.0001169,10235447.89,1191.69
2015-10-24,0.00011,0.0001171,0.0001169,0.0001154,11465788.44,1322.34
2015-10-25,0.0001113,0.0001198,0.0001154,0.0001161,11520714.11,1323.0
2015-10-26,0.0001122,0.0001195,0.0001161,0.0001162,9815927.96,1142.25
2015-10-27,0.0001141,0.0001162,0.0001162,0.0001161,9799406.55,1130.96
2015-10-28,0.0001151,0.0001229,0.0001161,0.0001209,10018739.11,1191.42
2015-10-29,0.0001187,0.00013,0.0001209,0.00013,12228934.28,1509.4
2015-10-30,0.0001242,0.00015,0.00013,0.00013,11590844.95,1607.2
2015-10-31,0.00013,0.0001386,0.00013,0.0001303,8031843.22,1073.41
2015-11-01,0.0001302,0.0001367,0.0001303,0.0001325,9522031.23,1268.34
2015-11-02,0.0001318,0.0001365,0.0001325,0.0001364,9706372.49,1304.53
2015-11-03,0.0001326,0.000157,0.0001364,0.000155,6479985.9,904.8
2015-11-04,0.00014,0.0001657,0.000155,0.00014,1346080.55,200.05
2015-11-05,0.0001393,0.000166,0.00014,0.0001544,505893.48,74.17
2015-11-06,0.00014,0.00016,0.0001544,0.00016,1418819.39,208.44
2015-11-07,0.0001442,0.00016,0.00016,0.0001442,780624.17,114.56
2015-11-08,0.00014,0.0001499,0.0001442,0.00014,188947.0,26.72
2015-11-09,0.0001345,0.00014,0.00014,0.00014,315847.07,44.08
2015-11-10,0.0001229,0.00014,0.00014,0.0001229,1143869.94,153.96
2015-11-11,0.0001186,0.000138,0.0001229,0.00013,479884.47,64.71
2015-11-12,0.000115,0.0001345,0.00013,0.0001345,4110438.72,475.13
2015-11-13,0.000115,0.0001399,0.0001345,0.000115,1389832.35,184.33
2015-11-14,0.000121,0.00014,0.000115,0.00013,903731.0,125.87
2015-11-15,0.00013,0.00014,0.00013,0.00014,72000.0,10.08
2015-11-16,0.00012,0.00014,0.00014,0.000125,137956.32,17.17
2015-11-17,0.0001276,0.00014,0.000125,0.000139,205735.83,28.48
2015-11-18,0.00013,0.00014,0.000139,0.00014,571146.0,77.67
2015-11-19,0.000131,0.00014,0.00014,0.000131,142538.0,19.08
2015-11-20,0.0001275,0.000131,0.000131,0.0001275,684899.28,88.91
2015-11-21,0.0001201,0.000136,0.0001275,0.0001359,374151.0,49.39
2015-11-22,0.0001281,0.0001359,0.0001359,0.0001322,617128.64,81.64
2015-11-23,0.0001256,0.0001288,0.0001259,0.0001288,100984759.0,13011.68
2015-11-24,0.0001282,0.000134,0.0001322,0.000134,107863.39,14.04
2015-11-25,0.00013,0.00014,0.000134,0.00014,227151.0,29.99
2015-11-26,0.00013,0.000155,0.00014,0.000145,914590.81,125.04
2015-11-27,0.00013,0.000145,0.000145,0.00013,1432567.56,186.78
2015-11-28,0.0001202,0.000136,0.00013,0.0001339,3178808.0,399.78
2015-11-29,0.0001205,0.0001339,0.0001339,0.0001325,304610.0,39.25
2015-11-30,0.0001219,0.00014,0.0001325,0.00014,1982874.51,266.66
2015-12-01,0.0001216,0.00014,0.00014,0.000128,1495604.0,188.09
2015-12-02,0.0001205,0.000126,0.000128,0.000125,2291833.13,277.67
2015-12-03,0.0001216,0.000135,0.000125,0.000135,1810621.0,235.31
2015-12-04,0.000128,0.000135,0.000135,0.0001281,985071.07,132.07
2015-12-05,0.0001249,0.000135,0.0001281,0.0001249,1055193.38,134.36
2015-12-06,0.000122,0.000132,0.0001249,0.000122,2076157.0,259.68
2015-12-07,0.000123,0.00013,0.000122,0.000124,894266.49,113.8
2015-12-08,0.000123,0.000131,0.000124,0.0001252,1420410.82,182.85
2015-12-09,0.0001252,0.0001435,0.0001252,0.0001399,8523882.82,1145.81
2015-12-10,0.00013,0.00014,0.0001399,0.00013,576340.0,77.42
2015-12-11,0.00013,0.00017,0.00013,0.00014,4052996.05,598.36
2015-12-12,0.0001311,0.00016,0.00014,0.0001311,929454.0,134.29
2015-12-13,0.000132,0.00014,0.0001311,0.00014,2772663.15,385.58
2015-12-14,0.00013,0.000141,0.00014,0.000139,2715593.0,371.89
2015-12-15,0.0001329,0.00014,0.000139,0.00014,186211.25,25.4
